video_path,label,total_frames,left_present_frames,right_present_frames,both_present_frames,left_presence_ratio,right_presence_ratio,both_presence_ratio,left_motion_total,right_motion_total,left_motion_mean,right_motion_mean,dominant_hand,non_dominant_presence_ratio,non_dominant_motion_ratio,classification
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\25\7.MOV,SUNDAY,244,0,79,0,0.0,0.32377,0.0,0.0,0.715226,0.0,0.009289,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\25\8.MOV,MONDAY,244,0,82,0,0.0,0.336066,0.0,0.0,0.819142,0.0,0.010113,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\25\9.MOV,COUSIN,244,0,73,0,0.0,0.29918,0.0,0.0,0.724688,0.0,0.010065,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\26\0.MOV,DEAF BLIND,243,0,96,0,0.0,0.395062,0.0,0.0,0.606284,0.0,0.006519,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\26\1.MOV,FEBRUARY,243,0,78,0,0.0,0.320988,0.0,0.0,0.601131,0.0,0.007807,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\26\10.MOV,YESTERDAY,244,5,66,5,0.020492,0.270492,0.020492,0.191369,0.929642,0.047842,0.014302,RIGHT,0.020492,0.205852,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\26\11.MOV,DON’T KNOW,244,0,66,0,0.0,0.270492,0.0,0.0,0.619826,0.0,0.009536,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\26\12.MOV,WEDNESDAY,244,0,68,0,0.0,0.278689,0.0,0.0,0.564194,0.0,0.008548,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\26\13.MOV,UNDERSTAND,243,0,66,0,0.0,0.271605,0.0,0.0,0.531856,0.0,0.008182,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\26\14.MOV,HARD OF HEARING,243,0,64,0,0.0,0.263374,0.0,0.0,0.556245,0.0,0.008829,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\26\15.MOV,NOVEMBER,243,0,73,0,0.0,0.300412,0.0,0.0,0.496965,0.0,0.0071,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\26\16.MOV,BLIND,243,0,107,0,0.0,0.440329,0.0,0.0,0.913807,0.0,0.008703,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\26\17.MOV,COLD,243,0,102,0,0.0,0.419753,0.0,0.0,0.88172,0.0,0.008817,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\26\18.MOV,GREEN,243,0,82,0,0.0,0.337449,0.0,0.0,0.726798,0.0,0.009085,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\26\19.MOV,IM FINE,243,0,89,0,0.0,0.366255,0.0,0.0,0.746705,0.0,0.008583,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\26\2.MOV,JUNE,243,0,77,0,0.0,0.316872,0.0,0.0,0.704052,0.0,0.009387,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\26\20.MOV,SEVEN,243,0,87,0,0.0,0.358025,0.0,0.0,0.707112,0.0,0.008319,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\26\3.MOV,FATHER,243,0,67,0,0.0,0.27572,0.0,0.0,0.636511,0.0,0.009945,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\26\4.MOV,MOTHER,243,0,87,0,0.0,0.358025,0.0,0.0,0.698127,0.0,0.008213,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\26\5.MOV,UNDERSTAND,243,0,91,0,0.0,0.374486,0.0,0.0,0.613169,0.0,0.007048,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\26\6.MOV,SUGAR,244,2,68,2,0.008197,0.278689,0.008197,0.041333,0.807103,0.041333,0.012229,RIGHT,0.008197,0.051212,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\26\7.MOV,SUNDAY,244,0,69,0,0.0,0.282787,0.0,0.0,0.815183,0.0,0.011988,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\26\8.MOV,MONDAY,244,0,65,0,0.0,0.266393,0.0,0.0,0.837896,0.0,0.013092,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\26\9.MOV,COUSIN,244,0,75,0,0.0,0.307377,0.0,0.0,0.729112,0.0,0.009988,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\27\0.MOV,DEAF BLIND,243,0,92,0,0.0,0.378601,0.0,0.0,0.703927,0.0,0.007735,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\27\1.MOV,FEBRUARY,243,0,73,0,0.0,0.300412,0.0,0.0,0.570775,0.0,0.008154,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\27\10.MOV,YESTERDAY,243,0,74,0,0.0,0.304527,0.0,0.0,0.787822,0.0,0.010792,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\27\11.MOV,DON’T KNOW,243,0,67,0,0.0,0.27572,0.0,0.0,0.700941,0.0,0.01062,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\27\12.MOV,WEDNESDAY,243,0,65,0,0.0,0.26749,0.0,0.0,0.563645,0.0,0.008947,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\27\13.MOV,UNDERSTAND,243,0,74,0,0.0,0.304527,0.0,0.0,0.59623,0.0,0.008281,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\27\14.MOV,HARD OF HEARING,243,0,61,0,0.0,0.251029,0.0,0.0,0.521882,0.0,0.008698,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\27\15.MOV,NOVEMBER,243,0,53,0,0.0,0.218107,0.0,0.0,0.516555,0.0,0.010129,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\27\16.MOV,BLIND,243,0,92,0,0.0,0.378601,0.0,0.0,0.794279,0.0,0.008728,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\27\17.MOV,COLD,243,0,88,0,0.0,0.36214,0.0,0.0,0.786838,0.0,0.009044,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\27\18.MOV,GREEN,243,0,81,0,0.0,0.333333,0.0,0.0,0.80801,0.0,0.010228,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\27\19.MOV,IM FINE,243,0,78,0,0.0,0.320988,0.0,0.0,0.654158,0.0,0.008722,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\27\2.MOV,JUNE,243,0,76,0,0.0,0.312757,0.0,0.0,0.718215,0.0,0.009706,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\27\20.MOV,SEVEN,243,0,103,0,0.0,0.423868,0.0,0.0,0.775875,0.0,0.007607,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\27\3.MOV,FATHER,243,0,74,0,0.0,0.304527,0.0,0.0,0.64933,0.0,0.009018,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\27\4.MOV,MOTHER,243,0,71,0,0.0,0.292181,0.0,0.0,0.72539,0.0,0.010513,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\27\5.MOV,UNDERSTAND,243,0,98,0,0.0,0.403292,0.0,0.0,0.956944,0.0,0.01018,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\27\6.MOV,SUGAR,244,0,94,0,0.0,0.385246,0.0,0.0,1.212528,0.0,0.01318,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\27\7.MOV,SUNDAY,244,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\27\8.MOV,MONDAY,243,0,64,0,0.0,0.263374,0.0,0.0,0.72918,0.0,0.011574,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\27\9.MOV,COUSIN,243,0,68,0,0.0,0.279835,0.0,0.0,0.736684,0.0,0.010995,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\28\0.MOV,DEAF BLIND,243,0,90,0,0.0,0.37037,0.0,0.0,0.69991,0.0,0.007954,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\28\1.MOV,FEBRUARY,243,0,89,0,0.0,0.366255,0.0,0.0,0.694134,0.0,0.007979,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\28\10.MOV,YESTERDAY,243,0,61,0,0.0,0.251029,0.0,0.0,0.63651,0.0,0.010608,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\28\11.MOV,DON’T KNOW,243,0,60,0,0.0,0.246914,0.0,0.0,0.551553,0.0,0.009676,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\28\12.MOV,WEDNESDAY,243,0,57,0,0.0,0.234568,0.0,0.0,0.720534,0.0,0.013101,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\28\13.MOV,UNDERSTAND,243,0,61,0,0.0,0.251029,0.0,0.0,0.577016,0.0,0.009949,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\28\14.MOV,HARD OF HEARING,243,0,57,0,0.0,0.234568,0.0,0.0,0.538098,0.0,0.009784,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\28\15.MOV,NOVEMBER,243,0,85,0,0.0,0.349794,0.0,0.0,0.796724,0.0,0.009485,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\28\16.MOV,BLIND,243,0,89,0,0.0,0.366255,0.0,0.0,0.845164,0.0,0.009715,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\28\17.MOV,COLD,243,0,85,0,0.0,0.349794,0.0,0.0,0.802213,0.0,0.00955,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\28\18.MOV,GREEN,243,0,90,0,0.0,0.37037,0.0,0.0,0.783935,0.0,0.008808,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\28\19.MOV,IM FINE,243,0,94,0,0.0,0.386831,0.0,0.0,0.901993,0.0,0.009699,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\28\2.MOV,JUNE,243,0,75,0,0.0,0.308642,0.0,0.0,0.790829,0.0,0.010833,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\28\3.MOV,FATHER,243,0,78,0,0.0,0.320988,0.0,0.0,0.586909,0.0,0.007931,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\28\4.MOV,MOTHER,243,0,79,0,0.0,0.325103,0.0,0.0,0.852921,0.0,0.010935,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\28\5.MOV,UNDERSTAND,243,0,77,0,0.0,0.316872,0.0,0.0,0.822002,0.0,0.010816,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\28\6.MOV,SUGAR,243,1,80,1,0.004115,0.329218,0.004115,0.0,0.74233,0.0,0.009641,RIGHT,0.004115,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\28\7.MOV,SUNDAY,243,0,66,0,0.0,0.271605,0.0,0.0,0.724724,0.0,0.01115,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\28\8.MOV,MONDAY,243,0,78,0,0.0,0.320988,0.0,0.0,0.845038,0.0,0.010975,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\28\9.MOV,COUSIN,243,0,79,0,0.0,0.325103,0.0,0.0,0.792318,0.0,0.01029,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\29\0.MOV,DEAF BLIND,243,0,86,0,0.0,0.353909,0.0,0.0,0.763826,0.0,0.009203,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\29\1.MOV,FEBRUARY,243,0,79,0,0.0,0.325103,0.0,0.0,0.885603,0.0,0.011354,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\29\10.MOV,YESTERDAY,243,0,72,0,0.0,0.296296,0.0,0.0,0.540753,0.0,0.007616,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\29\11.MOV,DON’T KNOW,243,0,79,0,0.0,0.325103,0.0,0.0,0.644022,0.0,0.008364,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\29\12.MOV,WEDNESDAY,243,0,74,0,0.0,0.304527,0.0,0.0,0.683441,0.0,0.009492,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\29\13.MOV,UNDERSTAND,243,0,78,0,0.0,0.320988,0.0,0.0,0.639952,0.0,0.008533,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\29\14.MOV,HARD OF HEARING,243,0,75,0,0.0,0.308642,0.0,0.0,0.640855,0.0,0.00866,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\29\15.MOV,NOVEMBER,243,0,82,0,0.0,0.337449,0.0,0.0,1.011748,0.0,0.012491,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\29\16.MOV,BLIND,243,0,97,0,0.0,0.399177,0.0,0.0,1.192775,0.0,0.012425,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\29\17.MOV,COLD,243,0,95,0,0.0,0.390947,0.0,0.0,1.155755,0.0,0.012427,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\29\18.MOV,GREEN,243,0,81,0,0.0,0.333333,0.0,0.0,0.972611,0.0,0.012312,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\29\19.MOV,IM FINE,243,0,94,0,0.0,0.386831,0.0,0.0,1.030787,0.0,0.011084,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\29\2.MOV,JUNE,243,0,81,0,0.0,0.333333,0.0,0.0,0.766458,0.0,0.009581,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\29\3.MOV,FATHER,243,0,71,0,0.0,0.292181,0.0,0.0,0.796588,0.0,0.011545,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\29\4.MOV,MOTHER,243,0,61,0,0.0,0.251029,0.0,0.0,0.638671,0.0,0.011012,RIGHT,0.0,0.0,AMBIGUOUS
